Namespace(data_dir='./data/', output_dir='output/', data_name='Beauty', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='GRU4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=0.5, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Beauty', item_size=12103, log_file='output/DWS-SASRec-GRU4Rec-Beauty-a1.0-b1.0-l0.5-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-GRU4Rec-Beauty-a1.0-b1.0-l0.5-dwsb1.0-t0.0-1763920287.6300144.pt')
{'epoch': 0, 'avg_loss': '7.0058', 'avg_bpr_loss': '6.9864', 'avg_kd_loss': '0.0195'}
{'Epoch': 0, 'HIT@5': '0.0034', 'NDCG@5': '0.0017', 'HIT@10': '0.0063', 'NDCG@10': '0.0026', 'HIT@20': '0.0107', 'NDCG@20': '0.0037'}
{'Epoch': 46, 'HIT@5': '0.0729', 'NDCG@5': '0.0523', 'HIT@10': '0.0997', 'NDCG@10': '0.0608', 'HIT@20': '0.1408', 'NDCG@20': '0.0712'}
Model 1 (SASRec) Results: {'Epoch': 46, 'HIT@5': '0.0697', 'NDCG@5': '0.0506', 'HIT@10': '0.0997', 'NDCG@10': '0.0601', 'HIT@20': '0.1408', 'NDCG@20': '0.0704'}
Model 2 (GRU4Rec) Results: {'Epoch': 46, 'HIT@5': '0.0541', 'NDCG@5': '0.0380', 'HIT@10': '0.0818', 'NDCG@10': '0.0469', 'HIT@20': '0.1176', 'NDCG@20': '0.0559'}
Ensemble Results: {'Epoch': 46, 'HIT@5': '0.0729', 'NDCG@5': '0.0523', 'HIT@10': '0.0997', 'NDCG@10': '0.0608', 'HIT@20': '0.1408', 'NDCG@20': '0.0712'}
{'Epoch': 32, 'HIT@5': '0.0660', 'NDCG@5': '0.0457', 'HIT@10': '0.0915', 'NDCG@10': '0.0539', 'HIT@20': '0.1348', 'NDCG@20': '0.0647'}
{'Epoch': 32, 'HIT@5': '0.0499', 'NDCG@5': '0.0338', 'HIT@10': '0.0754', 'NDCG@10': '0.0421', 'HIT@20': '0.1105', 'NDCG@20': '0.0509'}
{'Epoch': 32, 'HIT@5': '0.0644', 'NDCG@5': '0.0440', 'HIT@10': '0.0926', 'NDCG@10': '0.0531', 'HIT@20': '0.1319', 'NDCG@20': '0.0630'}
Model 1 (SASRec) Results: {'Epoch': 32, 'HIT@5': '0.0660', 'NDCG@5': '0.0457', 'HIT@10': '0.0915', 'NDCG@10': '0.0539', 'HIT@20': '0.1348', 'NDCG@20': '0.0647'}
Model 2 (GRU4Rec) Results: {'Epoch': 32, 'HIT@5': '0.0499', 'NDCG@5': '0.0338', 'HIT@10': '0.0754', 'NDCG@10': '0.0421', 'HIT@20': '0.1105', 'NDCG@20': '0.0509'}
Ensemble Results: {'Epoch': 32, 'HIT@5': '0.0644', 'NDCG@5': '0.0440', 'HIT@10': '0.0926', 'NDCG@10': '0.0531', 'HIT@20': '0.1319', 'NDCG@20': '0.0630'}
{'Epoch': 63, 'HIT@5': '0.0733', 'NDCG@5': '0.0520', 'HIT@10': '0.1024', 'NDCG@10': '0.0616', 'HIT@20': '0.1462', 'NDCG@20': '0.0726'}
{'Epoch': 63, 'HIT@5': '0.0550', 'NDCG@5': '0.0370', 'HIT@10': '0.0773', 'NDCG@10': '0.0443', 'HIT@20': '0.1158', 'NDCG@20': '0.0539'}
{'Epoch': 63, 'HIT@5': '0.0702', 'NDCG@5': '0.0482', 'HIT@10': '0.1024', 'NDCG@10': '0.0584', 'HIT@20': '0.1386', 'NDCG@20': '0.0675'}
Model 1 (SASRec) Results: {'Epoch': 63, 'HIT@5': '0.0733', 'NDCG@5': '0.0520', 'HIT@10': '0.1024', 'NDCG@10': '0.0616', 'HIT@20': '0.1462', 'NDCG@20': '0.0726'}
Model 2 (GRU4Rec) Results: {'Epoch': 63, 'HIT@5': '0.0550', 'NDCG@5': '0.0370', 'HIT@10': '0.0773', 'NDCG@10': '0.0443', 'HIT@20': '0.1158', 'NDCG@20': '0.0539'}
Ensemble Results: {'Epoch': 63, 'HIT@5': '0.0702', 'NDCG@5': '0.0482', 'HIT@10': '0.1024', 'NDCG@10': '0.0584', 'HIT@20': '0.1386', 'NDCG@20': '0.0675'}
{'Epoch': 32, 'HIT@5': '0.0697', 'NDCG@5': '0.0503', 'HIT@10': '0.0983', 'NDCG@10': '0.0594', 'HIT@20': '0.1390', 'NDCG@20': '0.0697'}
{'Epoch': 32, 'HIT@5': '0.0536', 'NDCG@5': '0.0360', 'HIT@10': '0.0809', 'NDCG@10': '0.0448', 'HIT@20': '0.1203', 'NDCG@20': '0.0547'}
{'Epoch': 32, 'HIT@5': '0.0702', 'NDCG@5': '0.0502', 'HIT@10': '0.1019', 'NDCG@10': '0.0605', 'HIT@20': '0.1466', 'NDCG@20': '0.0719'}
Model 1 (SASRec) Results: {'Epoch': 32, 'HIT@5': '0.0697', 'NDCG@5': '0.0503', 'HIT@10': '0.0983', 'NDCG@10': '0.0594', 'HIT@20': '0.1390', 'NDCG@20': '0.0697'}
Model 2 (GRU4Rec) Results: {'Epoch': 32, 'HIT@5': '0.0536', 'NDCG@5': '0.0360', 'HIT@10': '0.0809', 'NDCG@10': '0.0448', 'HIT@20': '0.1203', 'NDCG@20': '0.0547'}
Ensemble Results: {'Epoch': 32, 'HIT@5': '0.0702', 'NDCG@5': '0.0502', 'HIT@10': '0.1019', 'NDCG@10': '0.0605', 'HIT@20': '0.1466', 'NDCG@20': '0.0719'}
{'epoch': 41, 'avg_loss': '6.2853', 'avg_bpr_loss': '6.0872', 'avg_kd_loss': '0.1980'}
{'epoch': 47, 'avg_loss': '6.2414', 'avg_bpr_loss': '6.0272', 'avg_kd_loss': '0.2142'}
{'epoch': 64, 'avg_loss': '6.0603', 'avg_bpr_loss': '5.8139', 'avg_kd_loss': '0.2464'}
{'Epoch': 41, 'HIT@5': '0.0684', 'NDCG@5': '0.0455', 'HIT@10': '0.0995', 'NDCG@10': '0.0555', 'HIT@20': '0.1324', 'NDCG@20': '0.0638'}
{'Epoch': 41, 'HIT@5': '0.0505', 'NDCG@5': '0.0336', 'HIT@10': '0.0751', 'NDCG@10': '0.0416', 'HIT@20': '0.1118', 'NDCG@20': '0.0508'}
{'Epoch': 41, 'HIT@5': '0.0666', 'NDCG@5': '0.0444', 'HIT@10': '0.0973', 'NDCG@10': '0.0543', 'HIT@20': '0.1346', 'NDCG@20': '0.0637'}
Model 1 (SASRec) Results: {'Epoch': 41, 'HIT@5': '0.0684', 'NDCG@5': '0.0455', 'HIT@10': '0.0995', 'NDCG@10': '0.0555', 'HIT@20': '0.1324', 'NDCG@20': '0.0638'}
Model 2 (GRU4Rec) Results: {'Epoch': 41, 'HIT@5': '0.0505', 'NDCG@5': '0.0336', 'HIT@10': '0.0751', 'NDCG@10': '0.0416', 'HIT@20': '0.1118', 'NDCG@20': '0.0508'}
Ensemble Results: {'Epoch': 41, 'HIT@5': '0.0666', 'NDCG@5': '0.0444', 'HIT@10': '0.0973', 'NDCG@10': '0.0543', 'HIT@20': '0.1346', 'NDCG@20': '0.0637'}
{'epoch': 33, 'avg_loss': '6.3399', 'avg_bpr_loss': '6.1635', 'avg_kd_loss': '0.1764'}
{'Epoch': 41, 'HIT@5': '0.0675', 'NDCG@5': '0.0473', 'HIT@10': '0.0997', 'NDCG@10': '0.0578', 'HIT@20': '0.1413', 'NDCG@20': '0.0683'}
{'Epoch': 47, 'HIT@5': '0.0682', 'NDCG@5': '0.0450', 'HIT@10': '0.0959', 'NDCG@10': '0.0539', 'HIT@20': '0.1346', 'NDCG@20': '0.0638'}
{'Epoch': 41, 'HIT@5': '0.0519', 'NDCG@5': '0.0337', 'HIT@10': '0.0805', 'NDCG@10': '0.0430', 'HIT@20': '0.1176', 'NDCG@20': '0.0524'}
{'Epoch': 41, 'HIT@5': '0.0697', 'NDCG@5': '0.0487', 'HIT@10': '0.1033', 'NDCG@10': '0.0594', 'HIT@20': '0.1439', 'NDCG@20': '0.0697'}
Model 1 (SASRec) Results: {'Epoch': 41, 'HIT@5': '0.0675', 'NDCG@5': '0.0473', 'HIT@10': '0.0997', 'NDCG@10': '0.0578', 'HIT@20': '0.1413', 'NDCG@20': '0.0683'}
Model 2 (GRU4Rec) Results: {'Epoch': 41, 'HIT@5': '0.0519', 'NDCG@5': '0.0337', 'HIT@10': '0.0805', 'NDCG@10': '0.0430', 'HIT@20': '0.1176', 'NDCG@20': '0.0524'}
Ensemble Results: {'Epoch': 41, 'HIT@5': '0.0697', 'NDCG@5': '0.0487', 'HIT@10': '0.1033', 'NDCG@10': '0.0594', 'HIT@20': '0.1439', 'NDCG@20': '0.0697'}
{'Epoch': 47, 'HIT@5': '0.0519', 'NDCG@5': '0.0359', 'HIT@10': '0.0747', 'NDCG@10': '0.0432', 'HIT@20': '0.1102', 'NDCG@20': '0.0522'}
{'Epoch': 47, 'HIT@5': '0.0635', 'NDCG@5': '0.0434', 'HIT@10': '0.0966', 'NDCG@10': '0.0540', 'HIT@20': '0.1333', 'NDCG@20': '0.0633'}
Model 1 (SASRec) Results: {'Epoch': 47, 'HIT@5': '0.0682', 'NDCG@5': '0.0450', 'HIT@10': '0.0959', 'NDCG@10': '0.0539', 'HIT@20': '0.1346', 'NDCG@20': '0.0638'}
Model 2 (GRU4Rec) Results: {'Epoch': 47, 'HIT@5': '0.0519', 'NDCG@5': '0.0359', 'HIT@10': '0.0747', 'NDCG@10': '0.0432', 'HIT@20': '0.1102', 'NDCG@20': '0.0522'}
Ensemble Results: {'Epoch': 47, 'HIT@5': '0.0635', 'NDCG@5': '0.0434', 'HIT@10': '0.0966', 'NDCG@10': '0.0540', 'HIT@20': '0.1333', 'NDCG@20': '0.0633'}
{'Epoch': 64, 'HIT@5': '0.0684', 'NDCG@5': '0.0452', 'HIT@10': '0.0995', 'NDCG@10': '0.0552', 'HIT@20': '0.1369', 'NDCG@20': '0.0647'}
{'Epoch': 64, 'HIT@5': '0.0534', 'NDCG@5': '0.0367', 'HIT@10': '0.0801', 'NDCG@10': '0.0454', 'HIT@20': '0.1111', 'NDCG@20': '0.0532'}
{'Epoch': 64, 'HIT@5': '0.0657', 'NDCG@5': '0.0443', 'HIT@10': '0.0991', 'NDCG@10': '0.0552', 'HIT@20': '0.1360', 'NDCG@20': '0.0645'}
Model 1 (SASRec) Results: {'Epoch': 64, 'HIT@5': '0.0684', 'NDCG@5': '0.0452', 'HIT@10': '0.0995', 'NDCG@10': '0.0552', 'HIT@20': '0.1369', 'NDCG@20': '0.0647'}
Model 2 (GRU4Rec) Results: {'Epoch': 64, 'HIT@5': '0.0534', 'NDCG@5': '0.0367', 'HIT@10': '0.0801', 'NDCG@10': '0.0454', 'HIT@20': '0.1111', 'NDCG@20': '0.0532'}
Ensemble Results: {'Epoch': 64, 'HIT@5': '0.0657', 'NDCG@5': '0.0443', 'HIT@10': '0.0991', 'NDCG@10': '0.0552', 'HIT@20': '0.1360', 'NDCG@20': '0.0645'}
{'Epoch': 33, 'HIT@5': '0.0666', 'NDCG@5': '0.0460', 'HIT@10': '0.0959', 'NDCG@10': '0.0553', 'HIT@20': '0.1377', 'NDCG@20': '0.0658'}
{'Epoch': 33, 'HIT@5': '0.0548', 'NDCG@5': '0.0359', 'HIT@10': '0.0780', 'NDCG@10': '0.0433', 'HIT@20': '0.1114', 'NDCG@20': '0.0516'}
{'Epoch': 33, 'HIT@5': '0.0662', 'NDCG@5': '0.0455', 'HIT@10': '0.0959', 'NDCG@10': '0.0549', 'HIT@20': '0.1355', 'NDCG@20': '0.0649'}
Model 1 (SASRec) Results: {'Epoch': 33, 'HIT@5': '0.0666', 'NDCG@5': '0.0460', 'HIT@10': '0.0959', 'NDCG@10': '0.0553', 'HIT@20': '0.1377', 'NDCG@20': '0.0658'}
Model 2 (GRU4Rec) Results: {'Epoch': 33, 'HIT@5': '0.0548', 'NDCG@5': '0.0359', 'HIT@10': '0.0780', 'NDCG@10': '0.0433', 'HIT@20': '0.1114', 'NDCG@20': '0.0516'}
Ensemble Results: {'Epoch': 33, 'HIT@5': '0.0662', 'NDCG@5': '0.0455', 'HIT@10': '0.0959', 'NDCG@10': '0.0549', 'HIT@20': '0.1355', 'NDCG@20': '0.0649'}
{'Epoch': 47, 'HIT@5': '0.0675', 'NDCG@5': '0.0469', 'HIT@10': '0.0966', 'NDCG@10': '0.0563', 'HIT@20': '0.1332', 'NDCG@20': '0.0658'}
{'Epoch': 47, 'HIT@5': '0.0532', 'NDCG@5': '0.0370', 'HIT@10': '0.0836', 'NDCG@10': '0.0467', 'HIT@20': '0.1162', 'NDCG@20': '0.0549'}
{'Epoch': 47, 'HIT@5': '0.0675', 'NDCG@5': '0.0485', 'HIT@10': '0.1006', 'NDCG@10': '0.0591', 'HIT@20': '0.1395', 'NDCG@20': '0.0689'}
Model 1 (SASRec) Results: {'Epoch': 47, 'HIT@5': '0.0675', 'NDCG@5': '0.0469', 'HIT@10': '0.0966', 'NDCG@10': '0.0563', 'HIT@20': '0.1332', 'NDCG@20': '0.0658'}
Model 2 (GRU4Rec) Results: {'Epoch': 47, 'HIT@5': '0.0532', 'NDCG@5': '0.0370', 'HIT@10': '0.0836', 'NDCG@10': '0.0467', 'HIT@20': '0.1162', 'NDCG@20': '0.0549'}
Ensemble Results: {'Epoch': 47, 'HIT@5': '0.0675', 'NDCG@5': '0.0485', 'HIT@10': '0.1006', 'NDCG@10': '0.0591', 'HIT@20': '0.1395', 'NDCG@20': '0.0689'}
{'Epoch': 64, 'HIT@5': '0.0679', 'NDCG@5': '0.0486', 'HIT@10': '0.1033', 'NDCG@10': '0.0598', 'HIT@20': '0.1448', 'NDCG@20': '0.0703'}
{'Epoch': 64, 'HIT@5': '0.0550', 'NDCG@5': '0.0380', 'HIT@10': '0.0791', 'NDCG@10': '0.0458', 'HIT@20': '0.1167', 'NDCG@20': '0.0553'}
{'Epoch': 64, 'HIT@5': '0.0671', 'NDCG@5': '0.0476', 'HIT@10': '0.0970', 'NDCG@10': '0.0572', 'HIT@20': '0.1372', 'NDCG@20': '0.0673'}
Model 1 (SASRec) Results: {'Epoch': 64, 'HIT@5': '0.0679', 'NDCG@5': '0.0486', 'HIT@10': '0.1033', 'NDCG@10': '0.0598', 'HIT@20': '0.1448', 'NDCG@20': '0.0703'}
Model 2 (GRU4Rec) Results: {'Epoch': 64, 'HIT@5': '0.0550', 'NDCG@5': '0.0380', 'HIT@10': '0.0791', 'NDCG@10': '0.0458', 'HIT@20': '0.1167', 'NDCG@20': '0.0553'}
Ensemble Results: {'Epoch': 64, 'HIT@5': '0.0671', 'NDCG@5': '0.0476', 'HIT@10': '0.0970', 'NDCG@10': '0.0572', 'HIT@20': '0.1372', 'NDCG@20': '0.0673'}
{'Epoch': 33, 'HIT@5': '0.0653', 'NDCG@5': '0.0468', 'HIT@10': '0.0983', 'NDCG@10': '0.0575', 'HIT@20': '0.1422', 'NDCG@20': '0.0686'}
{'Epoch': 33, 'HIT@5': '0.0532', 'NDCG@5': '0.0346', 'HIT@10': '0.0845', 'NDCG@10': '0.0447', 'HIT@20': '0.1243', 'NDCG@20': '0.0548'}
{'Epoch': 33, 'HIT@5': '0.0679', 'NDCG@5': '0.0490', 'HIT@10': '0.1028', 'NDCG@10': '0.0601', 'HIT@20': '0.1506', 'NDCG@20': '0.0722'}
Model 1 (SASRec) Results: {'Epoch': 33, 'HIT@5': '0.0653', 'NDCG@5': '0.0468', 'HIT@10': '0.0983', 'NDCG@10': '0.0575', 'HIT@20': '0.1422', 'NDCG@20': '0.0686'}
Model 2 (GRU4Rec) Results: {'Epoch': 33, 'HIT@5': '0.0532', 'NDCG@5': '0.0346', 'HIT@10': '0.0845', 'NDCG@10': '0.0447', 'HIT@20': '0.1243', 'NDCG@20': '0.0548'}
Ensemble Results: {'Epoch': 33, 'HIT@5': '0.0679', 'NDCG@5': '0.0490', 'HIT@10': '0.1028', 'NDCG@10': '0.0601', 'HIT@20': '0.1506', 'NDCG@20': '0.0722'}
{'epoch': 42, 'avg_loss': '6.2849', 'avg_bpr_loss': '6.0861', 'avg_kd_loss': '0.1987'}
{'epoch': 48, 'avg_loss': '6.2307', 'avg_bpr_loss': '6.0140', 'avg_kd_loss': '0.2167'}
{'Epoch': 48, 'HIT@5': '0.0651', 'NDCG@5': '0.0444', 'HIT@10': '0.0968', 'NDCG@10': '0.0547', 'HIT@20': '0.1335', 'NDCG@20': '0.0640'}
{'Epoch': 42, 'HIT@5': '0.0698', 'NDCG@5': '0.0468', 'HIT@10': '0.0966', 'NDCG@10': '0.0555', 'HIT@20': '0.1342', 'NDCG@20': '0.0650'}
{'Epoch': 42, 'HIT@5': '0.0523', 'NDCG@5': '0.0346', 'HIT@10': '0.0769', 'NDCG@10': '0.0424', 'HIT@20': '0.1140', 'NDCG@20': '0.0517'}
{'Epoch': 48, 'HIT@5': '0.0514', 'NDCG@5': '0.0361', 'HIT@10': '0.0740', 'NDCG@10': '0.0434', 'HIT@20': '0.1044', 'NDCG@20': '0.0511'}
{'Epoch': 42, 'HIT@5': '0.0664', 'NDCG@5': '0.0442', 'HIT@10': '0.0982', 'NDCG@10': '0.0543', 'HIT@20': '0.1369', 'NDCG@20': '0.0641'}
Model 1 (SASRec) Results: {'Epoch': 42, 'HIT@5': '0.0698', 'NDCG@5': '0.0468', 'HIT@10': '0.0966', 'NDCG@10': '0.0555', 'HIT@20': '0.1342', 'NDCG@20': '0.0650'}
Model 2 (GRU4Rec) Results: {'Epoch': 42, 'HIT@5': '0.0523', 'NDCG@5': '0.0346', 'HIT@10': '0.0769', 'NDCG@10': '0.0424', 'HIT@20': '0.1140', 'NDCG@20': '0.0517'}
Ensemble Results: {'Epoch': 42, 'HIT@5': '0.0664', 'NDCG@5': '0.0442', 'HIT@10': '0.0982', 'NDCG@10': '0.0543', 'HIT@20': '0.1369', 'NDCG@20': '0.0641'}
{'Epoch': 48, 'HIT@5': '0.0657', 'NDCG@5': '0.0440', 'HIT@10': '0.0948', 'NDCG@10': '0.0535', 'HIT@20': '0.1297', 'NDCG@20': '0.0623'}
Model 1 (SASRec) Results: {'Epoch': 48, 'HIT@5': '0.0651', 'NDCG@5': '0.0444', 'HIT@10': '0.0968', 'NDCG@10': '0.0547', 'HIT@20': '0.1335', 'NDCG@20': '0.0640'}
Model 2 (GRU4Rec) Results: {'Epoch': 48, 'HIT@5': '0.0514', 'NDCG@5': '0.0361', 'HIT@10': '0.0740', 'NDCG@10': '0.0434', 'HIT@20': '0.1044', 'NDCG@20': '0.0511'}
Ensemble Results: {'Epoch': 48, 'HIT@5': '0.0657', 'NDCG@5': '0.0440', 'HIT@10': '0.0948', 'NDCG@10': '0.0535', 'HIT@20': '0.1297', 'NDCG@20': '0.0623'}
{'epoch': 65, 'avg_loss': '6.0528', 'avg_bpr_loss': '5.8049', 'avg_kd_loss': '0.2479'}
{'epoch': 34, 'avg_loss': '6.3309', 'avg_bpr_loss': '6.1507', 'avg_kd_loss': '0.1802'}
{'Epoch': 42, 'HIT@5': '0.0693', 'NDCG@5': '0.0471', 'HIT@10': '0.1033', 'NDCG@10': '0.0580', 'HIT@20': '0.1377', 'NDCG@20': '0.0666'}
{'Epoch': 42, 'HIT@5': '0.0523', 'NDCG@5': '0.0350', 'HIT@10': '0.0836', 'NDCG@10': '0.0451', 'HIT@20': '0.1247', 'NDCG@20': '0.0556'}
{'Epoch': 48, 'HIT@5': '0.0702', 'NDCG@5': '0.0486', 'HIT@10': '0.0979', 'NDCG@10': '0.0573', 'HIT@20': '0.1435', 'NDCG@20': '0.0687'}
{'Epoch': 48, 'HIT@5': '0.0536', 'NDCG@5': '0.0371', 'HIT@10': '0.0778', 'NDCG@10': '0.0448', 'HIT@20': '0.1158', 'NDCG@20': '0.0543'}
{'Epoch': 42, 'HIT@5': '0.0720', 'NDCG@5': '0.0492', 'HIT@10': '0.1046', 'NDCG@10': '0.0596', 'HIT@20': '0.1484', 'NDCG@20': '0.0707'}
Model 1 (SASRec) Results: {'Epoch': 42, 'HIT@5': '0.0693', 'NDCG@5': '0.0471', 'HIT@10': '0.1033', 'NDCG@10': '0.0580', 'HIT@20': '0.1377', 'NDCG@20': '0.0666'}
Model 2 (GRU4Rec) Results: {'Epoch': 42, 'HIT@5': '0.0523', 'NDCG@5': '0.0350', 'HIT@10': '0.0836', 'NDCG@10': '0.0451', 'HIT@20': '0.1247', 'NDCG@20': '0.0556'}
Ensemble Results: {'Epoch': 42, 'HIT@5': '0.0720', 'NDCG@5': '0.0492', 'HIT@10': '0.1046', 'NDCG@10': '0.0596', 'HIT@20': '0.1484', 'NDCG@20': '0.0707'}
{'Epoch': 48, 'HIT@5': '0.0697', 'NDCG@5': '0.0490', 'HIT@10': '0.1001', 'NDCG@10': '0.0588', 'HIT@20': '0.1413', 'NDCG@20': '0.0691'}
Model 1 (SASRec) Results: {'Epoch': 48, 'HIT@5': '0.0702', 'NDCG@5': '0.0486', 'HIT@10': '0.0979', 'NDCG@10': '0.0573', 'HIT@20': '0.1435', 'NDCG@20': '0.0687'}
Model 2 (GRU4Rec) Results: {'Epoch': 48, 'HIT@5': '0.0536', 'NDCG@5': '0.0371', 'HIT@10': '0.0778', 'NDCG@10': '0.0448', 'HIT@20': '0.1158', 'NDCG@20': '0.0543'}
Ensemble Results: {'Epoch': 48, 'HIT@5': '0.0697', 'NDCG@5': '0.0490', 'HIT@10': '0.1001', 'NDCG@10': '0.0588', 'HIT@20': '0.1413', 'NDCG@20': '0.0691'}
{'Epoch': 65, 'HIT@5': '0.0675', 'NDCG@5': '0.0455', 'HIT@10': '0.0986', 'NDCG@10': '0.0555', 'HIT@20': '0.1360', 'NDCG@20': '0.0650'}
{'Epoch': 65, 'HIT@5': '0.0550', 'NDCG@5': '0.0356', 'HIT@10': '0.0796', 'NDCG@10': '0.0435', 'HIT@20': '0.1080', 'NDCG@20': '0.0507'}
{'Epoch': 34, 'HIT@5': '0.0662', 'NDCG@5': '0.0447', 'HIT@10': '0.0970', 'NDCG@10': '0.0546', 'HIT@20': '0.1326', 'NDCG@20': '0.0635'}
{'Epoch': 65, 'HIT@5': '0.0666', 'NDCG@5': '0.0451', 'HIT@10': '0.0975', 'NDCG@10': '0.0551', 'HIT@20': '0.1335', 'NDCG@20': '0.0642'}
Model 1 (SASRec) Results: {'Epoch': 65, 'HIT@5': '0.0675', 'NDCG@5': '0.0455', 'HIT@10': '0.0986', 'NDCG@10': '0.0555', 'HIT@20': '0.1360', 'NDCG@20': '0.0650'}
Model 2 (GRU4Rec) Results: {'Epoch': 65, 'HIT@5': '0.0550', 'NDCG@5': '0.0356', 'HIT@10': '0.0796', 'NDCG@10': '0.0435', 'HIT@20': '0.1080', 'NDCG@20': '0.0507'}
Ensemble Results: {'Epoch': 65, 'HIT@5': '0.0666', 'NDCG@5': '0.0451', 'HIT@10': '0.0975', 'NDCG@10': '0.0551', 'HIT@20': '0.1335', 'NDCG@20': '0.0642'}
{'Epoch': 34, 'HIT@5': '0.0512', 'NDCG@5': '0.0324', 'HIT@10': '0.0769', 'NDCG@10': '0.0406', 'HIT@20': '0.1078', 'NDCG@20': '0.0485'}
{'Epoch': 34, 'HIT@5': '0.0657', 'NDCG@5': '0.0444', 'HIT@10': '0.0964', 'NDCG@10': '0.0542', 'HIT@20': '0.1373', 'NDCG@20': '0.0645'}
Model 1 (SASRec) Results: {'Epoch': 34, 'HIT@5': '0.0662', 'NDCG@5': '0.0447', 'HIT@10': '0.0970', 'NDCG@10': '0.0546', 'HIT@20': '0.1326', 'NDCG@20': '0.0635'}
Model 2 (GRU4Rec) Results: {'Epoch': 34, 'HIT@5': '0.0512', 'NDCG@5': '0.0324', 'HIT@10': '0.0769', 'NDCG@10': '0.0406', 'HIT@20': '0.1078', 'NDCG@20': '0.0485'}
Ensemble Results: {'Epoch': 34, 'HIT@5': '0.0657', 'NDCG@5': '0.0444', 'HIT@10': '0.0964', 'NDCG@10': '0.0542', 'HIT@20': '0.1373', 'NDCG@20': '0.0645'}
{'Epoch': 65, 'HIT@5': '0.0706', 'NDCG@5': '0.0490', 'HIT@10': '0.1024', 'NDCG@10': '0.0591', 'HIT@20': '0.1426', 'NDCG@20': '0.0692'}
{'Epoch': 65, 'HIT@5': '0.0554', 'NDCG@5': '0.0376', 'HIT@10': '0.0814', 'NDCG@10': '0.0459', 'HIT@20': '0.1149', 'NDCG@20': '0.0542'}
{'Epoch': 34, 'HIT@5': '0.0679', 'NDCG@5': '0.0499', 'HIT@10': '0.1010', 'NDCG@10': '0.0605', 'HIT@20': '0.1426', 'NDCG@20': '0.0709'}
{'Epoch': 34, 'HIT@5': '0.0536', 'NDCG@5': '0.0370', 'HIT@10': '0.0849', 'NDCG@10': '0.0471', 'HIT@20': '0.1225', 'NDCG@20': '0.0565'}
{'Epoch': 65, 'HIT@5': '0.0729', 'NDCG@5': '0.0496', 'HIT@10': '0.0992', 'NDCG@10': '0.0582', 'HIT@20': '0.1377', 'NDCG@20': '0.0678'}
Model 1 (SASRec) Results: {'Epoch': 65, 'HIT@5': '0.0706', 'NDCG@5': '0.0490', 'HIT@10': '0.1024', 'NDCG@10': '0.0591', 'HIT@20': '0.1426', 'NDCG@20': '0.0692'}
Model 2 (GRU4Rec) Results: {'Epoch': 65, 'HIT@5': '0.0554', 'NDCG@5': '0.0376', 'HIT@10': '0.0814', 'NDCG@10': '0.0459', 'HIT@20': '0.1149', 'NDCG@20': '0.0542'}
Ensemble Results: {'Epoch': 65, 'HIT@5': '0.0729', 'NDCG@5': '0.0496', 'HIT@10': '0.0992', 'NDCG@10': '0.0582', 'HIT@20': '0.1377', 'NDCG@20': '0.0678'}
{'Epoch': 34, 'HIT@5': '0.0706', 'NDCG@5': '0.0507', 'HIT@10': '0.1028', 'NDCG@10': '0.0611', 'HIT@20': '0.1502', 'NDCG@20': '0.0731'}
Model 1 (SASRec) Results: {'Epoch': 34, 'HIT@5': '0.0679', 'NDCG@5': '0.0499', 'HIT@10': '0.1010', 'NDCG@10': '0.0605', 'HIT@20': '0.1426', 'NDCG@20': '0.0709'}
Model 2 (GRU4Rec) Results: {'Epoch': 34, 'HIT@5': '0.0536', 'NDCG@5': '0.0370', 'HIT@10': '0.0849', 'NDCG@10': '0.0471', 'HIT@20': '0.1225', 'NDCG@20': '0.0565'}
Ensemble Results: {'Epoch': 34, 'HIT@5': '0.0706', 'NDCG@5': '0.0507', 'HIT@10': '0.1028', 'NDCG@10': '0.0611', 'HIT@20': '0.1502', 'NDCG@20': '0.0731'}
{'epoch': 43, 'avg_loss': '6.2767', 'avg_bpr_loss': '6.0752', 'avg_kd_loss': '0.2014'}
{'epoch': 49, 'avg_loss': '6.2243', 'avg_bpr_loss': '6.0047', 'avg_kd_loss': '0.2196'}
{'Epoch': 43, 'HIT@5': '0.0680', 'NDCG@5': '0.0474', 'HIT@10': '0.1004', 'NDCG@10': '0.0579', 'HIT@20': '0.1355', 'NDCG@20': '0.0667'}
{'Epoch': 43, 'HIT@5': '0.0534', 'NDCG@5': '0.0357', 'HIT@10': '0.0794', 'NDCG@10': '0.0439', 'HIT@20': '0.1098', 'NDCG@20': '0.0516'}
