Namespace(data_dir='./data/', output_dir='output/', data_name='Sports_and_Outdoors', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='Mamba4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=2.0, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BPR', N=100, cuda_condition=True, data_file='./data/Sports_and_Outdoors', item_size=18359, log_file='output/DWS-SASRec-Mamba4Rec-Sports_and_Outdoors-a1.0-b1.0-l2.0-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-Mamba4Rec-Sports_and_Outdoors-a1.0-b1.0-l2.0-dwsb1.0-t0.0-1762810436.9844294.pt')
{'epoch': 0, 'avg_loss': '5.8091', 'avg_bpr_loss': '5.7319', 'avg_kd_loss': '0.0772'}
{'Epoch': 0, 'HIT@5': '0.0025', 'NDCG@5': '0.0014', 'HIT@10': '0.0048', 'NDCG@10': '0.0021', 'HIT@20': '0.0081', 'NDCG@20': '0.0029'}
Ensemble Results: {'Epoch': 78, 'HIT@5': '0.0419', 'NDCG@5': '0.0288', 'HIT@10': '0.0618', 'NDCG@10': '0.0353', 'HIT@20': '0.0860', 'NDCG@20': '0.0413'}
{'Epoch': 3, 'HIT@5': '0.0096', 'NDCG@5': '0.0063', 'HIT@10': '0.0152', 'NDCG@10': '0.0082', 'HIT@20': '0.0233', 'NDCG@20': '0.0102'}
{'Epoch': 3, 'HIT@5': '0.0104', 'NDCG@5': '0.0077', 'HIT@10': '0.0157', 'NDCG@10': '0.0094', 'HIT@20': '0.0222', 'NDCG@20': '0.0110'}
{'Epoch': 3, 'HIT@5': '0.0169', 'NDCG@5': '0.0104', 'HIT@10': '0.0225', 'NDCG@10': '0.0122', 'HIT@20': '0.0323', 'NDCG@20': '0.0146'}
Model 1 (SASRec) Results: {'Epoch': 3, 'HIT@5': '0.0096', 'NDCG@5': '0.0063', 'HIT@10': '0.0152', 'NDCG@10': '0.0082', 'HIT@20': '0.0233', 'NDCG@20': '0.0102'}
Model 2 (Mamba4Rec) Results: {'Epoch': 3, 'HIT@5': '0.0104', 'NDCG@5': '0.0077', 'HIT@10': '0.0157', 'NDCG@10': '0.0094', 'HIT@20': '0.0222', 'NDCG@20': '0.0110'}
Ensemble Results: {'Epoch': 3, 'HIT@5': '0.0169', 'NDCG@5': '0.0104', 'HIT@10': '0.0225', 'NDCG@10': '0.0122', 'HIT@20': '0.0323', 'NDCG@20': '0.0146'}
{'epoch': 40, 'avg_loss': '4.8164', 'avg_bpr_loss': '4.5514', 'avg_kd_loss': '0.2650'}
{'epoch': 58, 'avg_loss': '4.7485', 'avg_bpr_loss': '4.4703', 'avg_kd_loss': '0.2781'}
{'Epoch': 40, 'HIT@5': '0.0393', 'NDCG@5': '0.0277', 'HIT@10': '0.0576', 'NDCG@10': '0.0336', 'HIT@20': '0.0810', 'NDCG@20': '0.0395'}
{'Epoch': 40, 'HIT@5': '0.0435', 'NDCG@5': '0.0307', 'HIT@10': '0.0662', 'NDCG@10': '0.0380', 'HIT@20': '0.0907', 'NDCG@20': '0.0442'}
{'epoch': 79, 'avg_loss': '4.6734', 'avg_bpr_loss': '4.3860', 'avg_kd_loss': '0.2874'}
{'Epoch': 40, 'HIT@5': '0.0440', 'NDCG@5': '0.0305', 'HIT@10': '0.0633', 'NDCG@10': '0.0368', 'HIT@20': '0.0881', 'NDCG@20': '0.0430'}
Model 1 (SASRec) Results: {'Epoch': 40, 'HIT@5': '0.0393', 'NDCG@5': '0.0277', 'HIT@10': '0.0576', 'NDCG@10': '0.0336', 'HIT@20': '0.0810', 'NDCG@20': '0.0395'}
Model 2 (Mamba4Rec) Results: {'Epoch': 40, 'HIT@5': '0.0435', 'NDCG@5': '0.0307', 'HIT@10': '0.0662', 'NDCG@10': '0.0380', 'HIT@20': '0.0907', 'NDCG@20': '0.0442'}
Ensemble Results: {'Epoch': 40, 'HIT@5': '0.0440', 'NDCG@5': '0.0305', 'HIT@10': '0.0633', 'NDCG@10': '0.0368', 'HIT@20': '0.0881', 'NDCG@20': '0.0430'}
{'Epoch': 58, 'HIT@5': '0.0399', 'NDCG@5': '0.0281', 'HIT@10': '0.0569', 'NDCG@10': '0.0336', 'HIT@20': '0.0801', 'NDCG@20': '0.0394'}
{'Epoch': 58, 'HIT@5': '0.0447', 'NDCG@5': '0.0312', 'HIT@10': '0.0619', 'NDCG@10': '0.0367', 'HIT@20': '0.0860', 'NDCG@20': '0.0428'}
{'Epoch': 58, 'HIT@5': '0.0442', 'NDCG@5': '0.0310', 'HIT@10': '0.0635', 'NDCG@10': '0.0372', 'HIT@20': '0.0874', 'NDCG@20': '0.0431'}
Model 1 (SASRec) Results: {'Epoch': 58, 'HIT@5': '0.0399', 'NDCG@5': '0.0281', 'HIT@10': '0.0569', 'NDCG@10': '0.0336', 'HIT@20': '0.0801', 'NDCG@20': '0.0394'}
Model 2 (Mamba4Rec) Results: {'Epoch': 58, 'HIT@5': '0.0447', 'NDCG@5': '0.0312', 'HIT@10': '0.0619', 'NDCG@10': '0.0367', 'HIT@20': '0.0860', 'NDCG@20': '0.0428'}
Ensemble Results: {'Epoch': 58, 'HIT@5': '0.0442', 'NDCG@5': '0.0310', 'HIT@10': '0.0635', 'NDCG@10': '0.0372', 'HIT@20': '0.0874', 'NDCG@20': '0.0431'}
{'epoch': 4, 'avg_loss': '5.5352', 'avg_bpr_loss': '5.5250', 'avg_kd_loss': '0.0102'}
{'Epoch': 40, 'HIT@5': '0.0402', 'NDCG@5': '0.0279', 'HIT@10': '0.0576', 'NDCG@10': '0.0335', 'HIT@20': '0.0775', 'NDCG@20': '0.0385'}
{'Epoch': 40, 'HIT@5': '0.0424', 'NDCG@5': '0.0284', 'HIT@10': '0.0584', 'NDCG@10': '0.0335', 'HIT@20': '0.0817', 'NDCG@20': '0.0393'}
{'Epoch': 40, 'HIT@5': '0.0416', 'NDCG@5': '0.0282', 'HIT@10': '0.0587', 'NDCG@10': '0.0337', 'HIT@20': '0.0823', 'NDCG@20': '0.0395'}
Model 1 (SASRec) Results: {'Epoch': 40, 'HIT@5': '0.0402', 'NDCG@5': '0.0279', 'HIT@10': '0.0576', 'NDCG@10': '0.0335', 'HIT@20': '0.0775', 'NDCG@20': '0.0385'}
Model 2 (Mamba4Rec) Results: {'Epoch': 40, 'HIT@5': '0.0424', 'NDCG@5': '0.0284', 'HIT@10': '0.0584', 'NDCG@10': '0.0335', 'HIT@20': '0.0817', 'NDCG@20': '0.0393'}
Ensemble Results: {'Epoch': 40, 'HIT@5': '0.0416', 'NDCG@5': '0.0282', 'HIT@10': '0.0587', 'NDCG@10': '0.0337', 'HIT@20': '0.0823', 'NDCG@20': '0.0395'}
{'Epoch': 58, 'HIT@5': '0.0388', 'NDCG@5': '0.0268', 'HIT@10': '0.0537', 'NDCG@10': '0.0316', 'HIT@20': '0.0772', 'NDCG@20': '0.0376'}
{'Epoch': 58, 'HIT@5': '0.0430', 'NDCG@5': '0.0286', 'HIT@10': '0.0565', 'NDCG@10': '0.0329', 'HIT@20': '0.0820', 'NDCG@20': '0.0393'}
{'Epoch': 58, 'HIT@5': '0.0421', 'NDCG@5': '0.0280', 'HIT@10': '0.0573', 'NDCG@10': '0.0329', 'HIT@20': '0.0857', 'NDCG@20': '0.0400'}
Model 1 (SASRec) Results: {'Epoch': 58, 'HIT@5': '0.0388', 'NDCG@5': '0.0268', 'HIT@10': '0.0537', 'NDCG@10': '0.0316', 'HIT@20': '0.0772', 'NDCG@20': '0.0376'}
Model 2 (Mamba4Rec) Results: {'Epoch': 58, 'HIT@5': '0.0430', 'NDCG@5': '0.0286', 'HIT@10': '0.0565', 'NDCG@10': '0.0329', 'HIT@20': '0.0820', 'NDCG@20': '0.0393'}
Ensemble Results: {'Epoch': 58, 'HIT@5': '0.0421', 'NDCG@5': '0.0280', 'HIT@10': '0.0573', 'NDCG@10': '0.0329', 'HIT@20': '0.0857', 'NDCG@20': '0.0400'}
{'Epoch': 79, 'HIT@5': '0.0435', 'NDCG@5': '0.0308', 'HIT@10': '0.0597', 'NDCG@10': '0.0360', 'HIT@20': '0.0855', 'NDCG@20': '0.0425'}
{'Epoch': 79, 'HIT@5': '0.0456', 'NDCG@5': '0.0324', 'HIT@10': '0.0633', 'NDCG@10': '0.0381', 'HIT@20': '0.0869', 'NDCG@20': '0.0441'}
{'Epoch': 79, 'HIT@5': '0.0468', 'NDCG@5': '0.0324', 'HIT@10': '0.0638', 'NDCG@10': '0.0379', 'HIT@20': '0.0899', 'NDCG@20': '0.0444'}
Model 1 (SASRec) Results: {'Epoch': 79, 'HIT@5': '0.0435', 'NDCG@5': '0.0308', 'HIT@10': '0.0597', 'NDCG@10': '0.0360', 'HIT@20': '0.0855', 'NDCG@20': '0.0425'}
Model 2 (Mamba4Rec) Results: {'Epoch': 79, 'HIT@5': '0.0456', 'NDCG@5': '0.0324', 'HIT@10': '0.0633', 'NDCG@10': '0.0381', 'HIT@20': '0.0869', 'NDCG@20': '0.0441'}
Ensemble Results: {'Epoch': 79, 'HIT@5': '0.0468', 'NDCG@5': '0.0324', 'HIT@10': '0.0638', 'NDCG@10': '0.0379', 'HIT@20': '0.0899', 'NDCG@20': '0.0444'}
{'Epoch': 4, 'HIT@5': '0.0218', 'NDCG@5': '0.0146', 'HIT@10': '0.0302', 'NDCG@10': '0.0173', 'HIT@20': '0.0421', 'NDCG@20': '0.0204'}
{'Epoch': 4, 'HIT@5': '0.0183', 'NDCG@5': '0.0131', 'HIT@10': '0.0264', 'NDCG@10': '0.0158', 'HIT@20': '0.0362', 'NDCG@20': '0.0182'}
{'Epoch': 4, 'HIT@5': '0.0232', 'NDCG@5': '0.0163', 'HIT@10': '0.0331', 'NDCG@10': '0.0195', 'HIT@20': '0.0479', 'NDCG@20': '0.0232'}
Model 1 (SASRec) Results: {'Epoch': 4, 'HIT@5': '0.0218', 'NDCG@5': '0.0146', 'HIT@10': '0.0302', 'NDCG@10': '0.0173', 'HIT@20': '0.0421', 'NDCG@20': '0.0204'}
Model 2 (Mamba4Rec) Results: {'Epoch': 4, 'HIT@5': '0.0183', 'NDCG@5': '0.0131', 'HIT@10': '0.0264', 'NDCG@10': '0.0158', 'HIT@20': '0.0362', 'NDCG@20': '0.0182'}
Ensemble Results: {'Epoch': 4, 'HIT@5': '0.0232', 'NDCG@5': '0.0163', 'HIT@10': '0.0331', 'NDCG@10': '0.0195', 'HIT@20': '0.0479', 'NDCG@20': '0.0232'}
{'Epoch': 79, 'HIT@5': '0.0416', 'NDCG@5': '0.0288', 'HIT@10': '0.0610', 'NDCG@10': '0.0350', 'HIT@20': '0.0826', 'NDCG@20': '0.0404'}
{'Epoch': 79, 'HIT@5': '0.0404', 'NDCG@5': '0.0284', 'HIT@10': '0.0618', 'NDCG@10': '0.0353', 'HIT@20': '0.0865', 'NDCG@20': '0.0415'}
{'Epoch': 79, 'HIT@5': '0.0427', 'NDCG@5': '0.0294', 'HIT@10': '0.0607', 'NDCG@10': '0.0352', 'HIT@20': '0.0871', 'NDCG@20': '0.0418'}
Model 1 (SASRec) Results: {'Epoch': 79, 'HIT@5': '0.0416', 'NDCG@5': '0.0288', 'HIT@10': '0.0610', 'NDCG@10': '0.0350', 'HIT@20': '0.0826', 'NDCG@20': '0.0404'}
Model 2 (Mamba4Rec) Results: {'Epoch': 79, 'HIT@5': '0.0404', 'NDCG@5': '0.0284', 'HIT@10': '0.0618', 'NDCG@10': '0.0353', 'HIT@20': '0.0865', 'NDCG@20': '0.0415'}
Ensemble Results: {'Epoch': 79, 'HIT@5': '0.0427', 'NDCG@5': '0.0294', 'HIT@10': '0.0607', 'NDCG@10': '0.0352', 'HIT@20': '0.0871', 'NDCG@20': '0.0418'}
{'Epoch': 4, 'HIT@5': '0.0225', 'NDCG@5': '0.0140', 'HIT@10': '0.0323', 'NDCG@10': '0.0171', 'HIT@20': '0.0452', 'NDCG@20': '0.0204'}
{'Epoch': 4, 'HIT@5': '0.0202', 'NDCG@5': '0.0141', 'HIT@10': '0.0284', 'NDCG@10': '0.0167', 'HIT@20': '0.0368', 'NDCG@20': '0.0188'}
{'Epoch': 4, 'HIT@5': '0.0230', 'NDCG@5': '0.0155', 'HIT@10': '0.0331', 'NDCG@10': '0.0188', 'HIT@20': '0.0463', 'NDCG@20': '0.0222'}
Model 1 (SASRec) Results: {'Epoch': 4, 'HIT@5': '0.0225', 'NDCG@5': '0.0140', 'HIT@10': '0.0323', 'NDCG@10': '0.0171', 'HIT@20': '0.0452', 'NDCG@20': '0.0204'}
Model 2 (Mamba4Rec) Results: {'Epoch': 4, 'HIT@5': '0.0202', 'NDCG@5': '0.0141', 'HIT@10': '0.0284', 'NDCG@10': '0.0167', 'HIT@20': '0.0368', 'NDCG@20': '0.0188'}
Ensemble Results: {'Epoch': 4, 'HIT@5': '0.0230', 'NDCG@5': '0.0155', 'HIT@10': '0.0331', 'NDCG@10': '0.0188', 'HIT@20': '0.0463', 'NDCG@20': '0.0222'}
{'epoch': 41, 'avg_loss': '4.8098', 'avg_bpr_loss': '4.5429', 'avg_kd_loss': '0.2669'}
{'epoch': 59, 'avg_loss': '4.7405', 'avg_bpr_loss': '4.4614', 'avg_kd_loss': '0.2791'}
{'Epoch': 41, 'HIT@5': '0.0389', 'NDCG@5': '0.0274', 'HIT@10': '0.0580', 'NDCG@10': '0.0336', 'HIT@20': '0.0820', 'NDCG@20': '0.0397'}
{'Epoch': 41, 'HIT@5': '0.0444', 'NDCG@5': '0.0314', 'HIT@10': '0.0654', 'NDCG@10': '0.0383', 'HIT@20': '0.0893', 'NDCG@20': '0.0443'}
{'Epoch': 41, 'HIT@5': '0.0435', 'NDCG@5': '0.0309', 'HIT@10': '0.0645', 'NDCG@10': '0.0377', 'HIT@20': '0.0872', 'NDCG@20': '0.0434'}
Model 1 (SASRec) Results: {'Epoch': 41, 'HIT@5': '0.0389', 'NDCG@5': '0.0274', 'HIT@10': '0.0580', 'NDCG@10': '0.0336', 'HIT@20': '0.0820', 'NDCG@20': '0.0397'}
Model 2 (Mamba4Rec) Results: {'Epoch': 41, 'HIT@5': '0.0444', 'NDCG@5': '0.0314', 'HIT@10': '0.0654', 'NDCG@10': '0.0383', 'HIT@20': '0.0893', 'NDCG@20': '0.0443'}
Ensemble Results: {'Epoch': 41, 'HIT@5': '0.0435', 'NDCG@5': '0.0309', 'HIT@10': '0.0645', 'NDCG@10': '0.0377', 'HIT@20': '0.0872', 'NDCG@20': '0.0434'}
{'epoch': 80, 'avg_loss': '4.6761', 'avg_bpr_loss': '4.3889', 'avg_kd_loss': '0.2873'}
{'epoch': 5, 'avg_loss': '5.4991', 'avg_bpr_loss': '5.4763', 'avg_kd_loss': '0.0228'}
{'Epoch': 41, 'HIT@5': '0.0416', 'NDCG@5': '0.0284', 'HIT@10': '0.0579', 'NDCG@10': '0.0335', 'HIT@20': '0.0789', 'NDCG@20': '0.0388'}
{'Epoch': 59, 'HIT@5': '0.0412', 'NDCG@5': '0.0286', 'HIT@10': '0.0581', 'NDCG@10': '0.0341', 'HIT@20': '0.0792', 'NDCG@20': '0.0394'}
{'Epoch': 41, 'HIT@5': '0.0407', 'NDCG@5': '0.0281', 'HIT@10': '0.0565', 'NDCG@10': '0.0332', 'HIT@20': '0.0809', 'NDCG@20': '0.0392'}
{'Epoch': 41, 'HIT@5': '0.0419', 'NDCG@5': '0.0288', 'HIT@10': '0.0604', 'NDCG@10': '0.0348', 'HIT@20': '0.0837', 'NDCG@20': '0.0405'}
Model 1 (SASRec) Results: {'Epoch': 41, 'HIT@5': '0.0416', 'NDCG@5': '0.0284', 'HIT@10': '0.0579', 'NDCG@10': '0.0335', 'HIT@20': '0.0789', 'NDCG@20': '0.0388'}
Model 2 (Mamba4Rec) Results: {'Epoch': 41, 'HIT@5': '0.0407', 'NDCG@5': '0.0281', 'HIT@10': '0.0565', 'NDCG@10': '0.0332', 'HIT@20': '0.0809', 'NDCG@20': '0.0392'}
Ensemble Results: {'Epoch': 41, 'HIT@5': '0.0419', 'NDCG@5': '0.0288', 'HIT@10': '0.0604', 'NDCG@10': '0.0348', 'HIT@20': '0.0837', 'NDCG@20': '0.0405'}
{'Epoch': 59, 'HIT@5': '0.0461', 'NDCG@5': '0.0324', 'HIT@10': '0.0626', 'NDCG@10': '0.0377', 'HIT@20': '0.0868', 'NDCG@20': '0.0437'}
{'Epoch': 59, 'HIT@5': '0.0448', 'NDCG@5': '0.0310', 'HIT@10': '0.0649', 'NDCG@10': '0.0374', 'HIT@20': '0.0876', 'NDCG@20': '0.0431'}
Model 1 (SASRec) Results: {'Epoch': 59, 'HIT@5': '0.0412', 'NDCG@5': '0.0286', 'HIT@10': '0.0581', 'NDCG@10': '0.0341', 'HIT@20': '0.0792', 'NDCG@20': '0.0394'}
Model 2 (Mamba4Rec) Results: {'Epoch': 59, 'HIT@5': '0.0461', 'NDCG@5': '0.0324', 'HIT@10': '0.0626', 'NDCG@10': '0.0377', 'HIT@20': '0.0868', 'NDCG@20': '0.0437'}
Ensemble Results: {'Epoch': 59, 'HIT@5': '0.0448', 'NDCG@5': '0.0310', 'HIT@10': '0.0649', 'NDCG@10': '0.0374', 'HIT@20': '0.0876', 'NDCG@20': '0.0431'}
{'Epoch': 80, 'HIT@5': '0.0441', 'NDCG@5': '0.0305', 'HIT@10': '0.0600', 'NDCG@10': '0.0355', 'HIT@20': '0.0819', 'NDCG@20': '0.0411'}
{'Epoch': 80, 'HIT@5': '0.0452', 'NDCG@5': '0.0312', 'HIT@10': '0.0629', 'NDCG@10': '0.0369', 'HIT@20': '0.0864', 'NDCG@20': '0.0428'}
{'Epoch': 5, 'HIT@5': '0.0233', 'NDCG@5': '0.0160', 'HIT@10': '0.0360', 'NDCG@10': '0.0201', 'HIT@20': '0.0510', 'NDCG@20': '0.0238'}
{'Epoch': 59, 'HIT@5': '0.0396', 'NDCG@5': '0.0274', 'HIT@10': '0.0556', 'NDCG@10': '0.0326', 'HIT@20': '0.0789', 'NDCG@20': '0.0385'}
{'Epoch': 80, 'HIT@5': '0.0465', 'NDCG@5': '0.0323', 'HIT@10': '0.0643', 'NDCG@10': '0.0380', 'HIT@20': '0.0881', 'NDCG@20': '0.0439'}
Model 1 (SASRec) Results: {'Epoch': 80, 'HIT@5': '0.0441', 'NDCG@5': '0.0305', 'HIT@10': '0.0600', 'NDCG@10': '0.0355', 'HIT@20': '0.0819', 'NDCG@20': '0.0411'}
Model 2 (Mamba4Rec) Results: {'Epoch': 80, 'HIT@5': '0.0452', 'NDCG@5': '0.0312', 'HIT@10': '0.0629', 'NDCG@10': '0.0369', 'HIT@20': '0.0864', 'NDCG@20': '0.0428'}
Ensemble Results: {'Epoch': 80, 'HIT@5': '0.0465', 'NDCG@5': '0.0323', 'HIT@10': '0.0643', 'NDCG@10': '0.0380', 'HIT@20': '0.0881', 'NDCG@20': '0.0439'}
{'Epoch': 59, 'HIT@5': '0.0427', 'NDCG@5': '0.0280', 'HIT@10': '0.0590', 'NDCG@10': '0.0331', 'HIT@20': '0.0826', 'NDCG@20': '0.0390'}
{'Epoch': 5, 'HIT@5': '0.0235', 'NDCG@5': '0.0164', 'HIT@10': '0.0331', 'NDCG@10': '0.0195', 'HIT@20': '0.0478', 'NDCG@20': '0.0232'}
{'Epoch': 59, 'HIT@5': '0.0421', 'NDCG@5': '0.0288', 'HIT@10': '0.0593', 'NDCG@10': '0.0343', 'HIT@20': '0.0876', 'NDCG@20': '0.0414'}
Model 1 (SASRec) Results: {'Epoch': 59, 'HIT@5': '0.0396', 'NDCG@5': '0.0274', 'HIT@10': '0.0556', 'NDCG@10': '0.0326', 'HIT@20': '0.0789', 'NDCG@20': '0.0385'}
Model 2 (Mamba4Rec) Results: {'Epoch': 59, 'HIT@5': '0.0427', 'NDCG@5': '0.0280', 'HIT@10': '0.0590', 'NDCG@10': '0.0331', 'HIT@20': '0.0826', 'NDCG@20': '0.0390'}
Ensemble Results: {'Epoch': 59, 'HIT@5': '0.0421', 'NDCG@5': '0.0288', 'HIT@10': '0.0593', 'NDCG@10': '0.0343', 'HIT@20': '0.0876', 'NDCG@20': '0.0414'}
{'Epoch': 5, 'HIT@5': '0.0263', 'NDCG@5': '0.0181', 'HIT@10': '0.0392', 'NDCG@10': '0.0223', 'HIT@20': '0.0556', 'NDCG@20': '0.0265'}
Model 1 (SASRec) Results: {'Epoch': 5, 'HIT@5': '0.0233', 'NDCG@5': '0.0160', 'HIT@10': '0.0360', 'NDCG@10': '0.0201', 'HIT@20': '0.0510', 'NDCG@20': '0.0238'}
Model 2 (Mamba4Rec) Results: {'Epoch': 5, 'HIT@5': '0.0235', 'NDCG@5': '0.0164', 'HIT@10': '0.0331', 'NDCG@10': '0.0195', 'HIT@20': '0.0478', 'NDCG@20': '0.0232'}
Ensemble Results: {'Epoch': 5, 'HIT@5': '0.0263', 'NDCG@5': '0.0181', 'HIT@10': '0.0392', 'NDCG@10': '0.0223', 'HIT@20': '0.0556', 'NDCG@20': '0.0265'}
{'Epoch': 80, 'HIT@5': '0.0404', 'NDCG@5': '0.0279', 'HIT@10': '0.0596', 'NDCG@10': '0.0340', 'HIT@20': '0.0787', 'NDCG@20': '0.0389'}
{'Epoch': 80, 'HIT@5': '0.0413', 'NDCG@5': '0.0287', 'HIT@10': '0.0584', 'NDCG@10': '0.0343', 'HIT@20': '0.0820', 'NDCG@20': '0.0402'}
{'Epoch': 80, 'HIT@5': '0.0416', 'NDCG@5': '0.0288', 'HIT@10': '0.0604', 'NDCG@10': '0.0349', 'HIT@20': '0.0843', 'NDCG@20': '0.0408'}
Model 1 (SASRec) Results: {'Epoch': 80, 'HIT@5': '0.0404', 'NDCG@5': '0.0279', 'HIT@10': '0.0596', 'NDCG@10': '0.0340', 'HIT@20': '0.0787', 'NDCG@20': '0.0389'}
Model 2 (Mamba4Rec) Results: {'Epoch': 80, 'HIT@5': '0.0413', 'NDCG@5': '0.0287', 'HIT@10': '0.0584', 'NDCG@10': '0.0343', 'HIT@20': '0.0820', 'NDCG@20': '0.0402'}
Ensemble Results: {'Epoch': 80, 'HIT@5': '0.0416', 'NDCG@5': '0.0288', 'HIT@10': '0.0604', 'NDCG@10': '0.0349', 'HIT@20': '0.0843', 'NDCG@20': '0.0408'}
{'Epoch': 5, 'HIT@5': '0.0219', 'NDCG@5': '0.0149', 'HIT@10': '0.0343', 'NDCG@10': '0.0189', 'HIT@20': '0.0534', 'NDCG@20': '0.0237'}
{'Epoch': 5, 'HIT@5': '0.0250', 'NDCG@5': '0.0176', 'HIT@10': '0.0365', 'NDCG@10': '0.0213', 'HIT@20': '0.0497', 'NDCG@20': '0.0247'}
{'Epoch': 5, 'HIT@5': '0.0287', 'NDCG@5': '0.0192', 'HIT@10': '0.0410', 'NDCG@10': '0.0231', 'HIT@20': '0.0593', 'NDCG@20': '0.0278'}
Model 1 (SASRec) Results: {'Epoch': 5, 'HIT@5': '0.0219', 'NDCG@5': '0.0149', 'HIT@10': '0.0343', 'NDCG@10': '0.0189', 'HIT@20': '0.0534', 'NDCG@20': '0.0237'}
Model 2 (Mamba4Rec) Results: {'Epoch': 5, 'HIT@5': '0.0250', 'NDCG@5': '0.0176', 'HIT@10': '0.0365', 'NDCG@10': '0.0213', 'HIT@20': '0.0497', 'NDCG@20': '0.0247'}
Ensemble Results: {'Epoch': 5, 'HIT@5': '0.0287', 'NDCG@5': '0.0192', 'HIT@10': '0.0410', 'NDCG@10': '0.0231', 'HIT@20': '0.0593', 'NDCG@20': '0.0278'}
{'epoch': 42, 'avg_loss': '4.8091', 'avg_bpr_loss': '4.5422', 'avg_kd_loss': '0.2669'}
{'epoch': 60, 'avg_loss': '4.7384', 'avg_bpr_loss': '4.4590', 'avg_kd_loss': '0.2794'}
{'Epoch': 42, 'HIT@5': '0.0424', 'NDCG@5': '0.0290', 'HIT@10': '0.0594', 'NDCG@10': '0.0344', 'HIT@20': '0.0809', 'NDCG@20': '0.0398'}
{'Epoch': 42, 'HIT@5': '0.0458', 'NDCG@5': '0.0325', 'HIT@10': '0.0640', 'NDCG@10': '0.0384', 'HIT@20': '0.0889', 'NDCG@20': '0.0446'}
{'Epoch': 42, 'HIT@5': '0.0454', 'NDCG@5': '0.0313', 'HIT@10': '0.0650', 'NDCG@10': '0.0376', 'HIT@20': '0.0876', 'NDCG@20': '0.0433'}
Model 1 (SASRec) Results: {'Epoch': 42, 'HIT@5': '0.0424', 'NDCG@5': '0.0290', 'HIT@10': '0.0594', 'NDCG@10': '0.0344', 'HIT@20': '0.0809', 'NDCG@20': '0.0398'}
Model 2 (Mamba4Rec) Results: {'Epoch': 42, 'HIT@5': '0.0458', 'NDCG@5': '0.0325', 'HIT@10': '0.0640', 'NDCG@10': '0.0384', 'HIT@20': '0.0889', 'NDCG@20': '0.0446'}
Ensemble Results: {'Epoch': 42, 'HIT@5': '0.0454', 'NDCG@5': '0.0313', 'HIT@10': '0.0650', 'NDCG@10': '0.0376', 'HIT@20': '0.0876', 'NDCG@20': '0.0433'}
{'epoch': 81, 'avg_loss': '4.6757', 'avg_bpr_loss': '4.3890', 'avg_kd_loss': '0.2867'}
{'epoch': 6, 'avg_loss': '5.4514', 'avg_bpr_loss': '5.4120', 'avg_kd_loss': '0.0394'}
{'Epoch': 60, 'HIT@5': '0.0419', 'NDCG@5': '0.0287', 'HIT@10': '0.0596', 'NDCG@10': '0.0344', 'HIT@20': '0.0802', 'NDCG@20': '0.0395'}
{'Epoch': 42, 'HIT@5': '0.0404', 'NDCG@5': '0.0278', 'HIT@10': '0.0587', 'NDCG@10': '0.0337', 'HIT@20': '0.0781', 'NDCG@20': '0.0385'}
{'Epoch': 42, 'HIT@5': '0.0410', 'NDCG@5': '0.0287', 'HIT@10': '0.0573', 'NDCG@10': '0.0339', 'HIT@20': '0.0801', 'NDCG@20': '0.0397'}
{'Epoch': 60, 'HIT@5': '0.0455', 'NDCG@5': '0.0319', 'HIT@10': '0.0618', 'NDCG@10': '0.0371', 'HIT@20': '0.0872', 'NDCG@20': '0.0435'}
{'Epoch': 42, 'HIT@5': '0.0419', 'NDCG@5': '0.0291', 'HIT@10': '0.0587', 'NDCG@10': '0.0346', 'HIT@20': '0.0826', 'NDCG@20': '0.0405'}
Model 1 (SASRec) Results: {'Epoch': 42, 'HIT@5': '0.0404', 'NDCG@5': '0.0278', 'HIT@10': '0.0587', 'NDCG@10': '0.0337', 'HIT@20': '0.0781', 'NDCG@20': '0.0385'}
Model 2 (Mamba4Rec) Results: {'Epoch': 42, 'HIT@5': '0.0410', 'NDCG@5': '0.0287', 'HIT@10': '0.0573', 'NDCG@10': '0.0339', 'HIT@20': '0.0801', 'NDCG@20': '0.0397'}
Ensemble Results: {'Epoch': 42, 'HIT@5': '0.0419', 'NDCG@5': '0.0291', 'HIT@10': '0.0587', 'NDCG@10': '0.0346', 'HIT@20': '0.0826', 'NDCG@20': '0.0405'}
{'Epoch': 60, 'HIT@5': '0.0448', 'NDCG@5': '0.0314', 'HIT@10': '0.0645', 'NDCG@10': '0.0378', 'HIT@20': '0.0872', 'NDCG@20': '0.0435'}
Model 1 (SASRec) Results: {'Epoch': 60, 'HIT@5': '0.0419', 'NDCG@5': '0.0287', 'HIT@10': '0.0596', 'NDCG@10': '0.0344', 'HIT@20': '0.0802', 'NDCG@20': '0.0395'}
