Namespace(data_dir='./data/', output_dir='output/', data_name='Beauty', do_eval=False, ckp=0, hidden_size=64, embedding_size=64, num_hidden_layers=2, num_attention_heads=2, hidden_act='gelu', attention_probs_dropout_prob=0.5, hidden_dropout_prob=0.5, initializer_range=0.02, max_seq_length=50, backbone='SASRec', backbone2='GRU4Rec', K_hns=1, alpha=1.0, beta=1.0, d_lambda=1.0, dws_beta=1.0, kd_temperature=0.7, temperature=0.0, kd_gamma=0.01, d_state=16, d_conv=4, expand=2, lr=0.001, batch_size=1024, epochs=300, no_cuda=False, log_freq=1, seed=42, weight_decay=0, adam_beta1=0.9, adam_beta2=0.999, gpu_id='0', neg_sampler='DNS', loss_type='BCE', N=100, cuda_condition=True, data_file='./data/Beauty', item_size=12103, log_file='output/DWS-SASRec-GRU4Rec-Beauty-a1.0-b1.0-l1.0-dwsb1.0-t0.0.txt', checkpoint_path='output/DWS-SASRec-GRU4Rec-Beauty-a1.0-b1.0-l1.0-dwsb1.0-t0.0-1763925118.1650164.pt')
{'epoch': 0, 'avg_loss': '8.4252', 'avg_bpr_loss': '8.4054', 'avg_kd_loss': '0.0198'}
{'epoch': 2, 'avg_loss': '8.2505', 'avg_bpr_loss': '8.2254', 'avg_kd_loss': '0.0251'}
{'Epoch': 2, 'HIT@5': '0.0141', 'NDCG@5': '0.0095', 'HIT@10': '0.0208', 'NDCG@10': '0.0117', 'HIT@20': '0.0306', 'NDCG@20': '0.0141'}
{'Epoch': 2, 'HIT@5': '0.0119', 'NDCG@5': '0.0075', 'HIT@10': '0.0165', 'NDCG@10': '0.0090', 'HIT@20': '0.0224', 'NDCG@20': '0.0105'}
{'Epoch': 2, 'HIT@5': '0.0150', 'NDCG@5': '0.0099', 'HIT@10': '0.0224', 'NDCG@10': '0.0123', 'HIT@20': '0.0333', 'NDCG@20': '0.0151'}
Model 1 (SASRec) Results: {'Epoch': 2, 'HIT@5': '0.0141', 'NDCG@5': '0.0095', 'HIT@10': '0.0208', 'NDCG@10': '0.0117', 'HIT@20': '0.0306', 'NDCG@20': '0.0141'}
Model 2 (GRU4Rec) Results: {'Epoch': 2, 'HIT@5': '0.0119', 'NDCG@5': '0.0075', 'HIT@10': '0.0165', 'NDCG@10': '0.0090', 'HIT@20': '0.0224', 'NDCG@20': '0.0105'}
Ensemble Results: {'Epoch': 2, 'HIT@5': '0.0150', 'NDCG@5': '0.0099', 'HIT@10': '0.0224', 'NDCG@10': '0.0123', 'HIT@20': '0.0333', 'NDCG@20': '0.0151'}
{'Epoch': 2, 'HIT@5': '0.0125', 'NDCG@5': '0.0089', 'HIT@10': '0.0174', 'NDCG@10': '0.0105', 'HIT@20': '0.0268', 'NDCG@20': '0.0129'}
{'Epoch': 2, 'HIT@5': '0.0089', 'NDCG@5': '0.0052', 'HIT@10': '0.0125', 'NDCG@10': '0.0064', 'HIT@20': '0.0197', 'NDCG@20': '0.0081'}
{'Epoch': 2, 'HIT@5': '0.0125', 'NDCG@5': '0.0085', 'HIT@10': '0.0201', 'NDCG@10': '0.0110', 'HIT@20': '0.0295', 'NDCG@20': '0.0133'}
Model 1 (SASRec) Results: {'Epoch': 2, 'HIT@5': '0.0125', 'NDCG@5': '0.0089', 'HIT@10': '0.0174', 'NDCG@10': '0.0105', 'HIT@20': '0.0268', 'NDCG@20': '0.0129'}
Model 2 (GRU4Rec) Results: {'Epoch': 2, 'HIT@5': '0.0089', 'NDCG@5': '0.0052', 'HIT@10': '0.0125', 'NDCG@10': '0.0064', 'HIT@20': '0.0197', 'NDCG@20': '0.0081'}
Ensemble Results: {'Epoch': 2, 'HIT@5': '0.0125', 'NDCG@5': '0.0085', 'HIT@10': '0.0201', 'NDCG@10': '0.0110', 'HIT@20': '0.0295', 'NDCG@20': '0.0133'}
{'epoch': 3, 'avg_loss': '8.2063', 'avg_bpr_loss': '8.1761', 'avg_kd_loss': '0.0303'}
{'Epoch': 3, 'HIT@5': '0.0248', 'NDCG@5': '0.0154', 'HIT@10': '0.0391', 'NDCG@10': '0.0200', 'HIT@20': '0.0543', 'NDCG@20': '0.0238'}
{'Epoch': 3, 'HIT@5': '0.0174', 'NDCG@5': '0.0119', 'HIT@10': '0.0275', 'NDCG@10': '0.0152', 'HIT@20': '0.0369', 'NDCG@20': '0.0176'}
{'Epoch': 3, 'HIT@5': '0.0282', 'NDCG@5': '0.0188', 'HIT@10': '0.0405', 'NDCG@10': '0.0227', 'HIT@20': '0.0564', 'NDCG@20': '0.0267'}
Model 1 (SASRec) Results: {'Epoch': 3, 'HIT@5': '0.0248', 'NDCG@5': '0.0154', 'HIT@10': '0.0391', 'NDCG@10': '0.0200', 'HIT@20': '0.0543', 'NDCG@20': '0.0238'}
Model 2 (GRU4Rec) Results: {'Epoch': 3, 'HIT@5': '0.0174', 'NDCG@5': '0.0119', 'HIT@10': '0.0275', 'NDCG@10': '0.0152', 'HIT@20': '0.0369', 'NDCG@20': '0.0176'}
Ensemble Results: {'Epoch': 3, 'HIT@5': '0.0282', 'NDCG@5': '0.0188', 'HIT@10': '0.0405', 'NDCG@10': '0.0227', 'HIT@20': '0.0564', 'NDCG@20': '0.0267'}
{'Epoch': 3, 'HIT@5': '0.0192', 'NDCG@5': '0.0129', 'HIT@10': '0.0344', 'NDCG@10': '0.0178', 'HIT@20': '0.0510', 'NDCG@20': '0.0219'}
